Sample,,,
Time,Force,Stroke,Gauge
sec,N,mm,mm
117.85,6476.847,1.963615,1.065308
117.86,6476.879,1.963781,1.065308
117.87,6476.625,1.963948,1.065424
117.88,6476.649,1.964115,1.06554
117.89,6476.712,1.964281,1.06554
117.9,6476.959,1.964448,1.06554
117.91,6476.688,1.964615,1.06566
117.92,6476.903,1.964781,1.06566
117.93,6476.935,1.964948,1.065792
117.94,6476.982,1.965115,1.06592
117.95,6476.951,1.965281,1.06592
117.96,6477.3,1.965448,1.06592
117.97,6477.197,1.965604,1.066113
117.98,6476.911,1.965771,1.066113
117.99,6476.927,1.965948,1.066113
118,6477.245,1.966104,1.066113
118.01,6477.618,1.966281,1.066204
118.02,6477.729,1.966448,1.066204
118.03,6477.436,1.966615,1.066204
118.04,6477.388,1.966781,1.066277
118.05,6477.594,1.966948,1.066277
118.06,6477.801,1.967115,1.066277
118.07,6477.793,1.967281,1.066425
118.08,6477.579,1.967448,1.066669
118.09,6477.729,1.967615,1.066669
118.1,6478.159,1.967781,1.066996
118.11,6477.928,1.967948,1.066996
118.12,6477.92,1.968115,1.067392
118.13,6477.976,1.968281,1.067856
118.14,6478.063,1.968448,1.067856
118.15,6478.008,1.968615,1.067856
118.16,6478.127,1.968781,1.068375
118.17,6478.056,1.968948,1.068907
118.18,6478.262,1.969115,1.068907
118.19,6478.58,1.969281,1.068907
118.2,6478.906,1.969448,1.069401
118.21,6478.587,1.969615,1.069807
118.22,6478.429,1.969781,1.069807
118.23,6478.587,1.969948,1.069807
118.24,6478.787,1.970115,1.070095
118.25,6478.802,1.970281,1.070095
118.26,6478.365,1.970448,1.07024
118.27,6478.302,1.970615,1.070242
118.28,6478.199,1.970781,1.070242
118.29,6478.548,1.970948,1.070242
118.3,6478.667,1.971104,1.070143
118.31,6478.644,1.971271,1.070011
118.32,6478.492,1.971437,1.070011
118.33,6478.739,1.971604,1.06995
118.34,6479.073,1.971771,1.06995
118.35,6478.723,1.971938,1.06995
118.36,6478.278,1.972104,1.07023
118.37,6478.548,1.972271,1.07023
118.38,6478.683,1.972438,1.07023
118.39,6478.492,1.972604,1.070498
118.4,6478.747,1.972781,1.070498
118.41,6479.088,1.972948,1.070751
118.42,6478.675,1.973115,1.070967
118.43,6478.524,1.973281,1.070967
118.44,6478.635,1.973448,1.070967
118.45,6479.168,1.973615,1.070967
118.46,6479.558,1.973781,1.07136
118.47,6479.525,1.973948,1.07136
118.48,6479.605,1.974115,1.07136
118.49,6479.43,1.974281,1.07156
118.5,6479.478,1.974448,1.07156
118.51,6480.098,1.974615,1.07177
118.52,6479.907,1.974781,1.072002
118.53,6479.859,1.974948,1.072002
118.54,6479.828,1.975115,1.072002
118.55,6479.653,1.975281,1.072302
118.56,6479.542,1.975448,1.072678
118.57,6479.812,1.975615,1.072678
118.58,6479.844,1.975781,1.073095
118.59,6479.764,1.975948,1.073095
118.6,6479.446,1.976115,1.073095
118.61,6479.875,1.976281,1.073479
118.62,6480.479,1.976448,1.073782
118.63,6480.416,1.976615,1.073782
118.64,6480.273,1.976781,1.073782
118.65,6479.828,1.976958,1.073982
118.66,6480.058,1.977125,1.074123
118.67,6480.527,1.977292,1.074123
118.68,6480.161,1.977458,1.074265
118.69,6480.153,1.977625,1.074265
118.7,6480.654,1.977792,1.074463
118.71,6480.519,1.977958,1.074463
118.72,6480.447,1.978125,1.074739
118.73,6480.686,1.978292,1.074739
118.74,6480.837,1.978458,1.074739
118.75,6480.765,1.978625,1.074739
118.76,6480.781,1.978802,1.075081
118.77,6480.932,1.978969,1.075441
118.78,6480.996,1.979135,1.075441
118.79,6480.662,1.979302,1.075788
118.8,6480.702,1.979458,1.075788
118.81,6481.163,1.979625,1.075788
118.82,6481.361,1.979792,1.076134
118.83,6481.075,1.979958,1.076515
118.84,6481.258,1.980125,1.076515
118.85,6481.028,1.980292,1.076515
118.86,6480.789,1.980458,1.07733
118.87,6480.821,1.980625,1.07733
118.88,6481.107,1.980792,1.07733
118.89,6481.457,1.980958,1.077635
118.9,6481.489,1.981115,1.077635
118.91,6481.409,1.981281,1.077833
118.92,6481.147,1.981448,1.077961
118.93,6481.179,1.981615,1.077961
118.94,6481.37,1.981781,1.077961
118.95,6481.663,1.981948,1.078079
118.96,6481.981,1.982115,1.078236
118.97,6481.751,1.982281,1.078236
118.98,6481.656,1.982448,1.078236
118.99,6481.799,1.982615,1.078428
119,6481.687,1.982781,1.078428
119.01,6481.346,1.982948,1.078615
119.02,6481.592,1.983115,1.078718
119.03,6481.902,1.983281,1.078718
119.04,6482.132,1.983448,1.07872
119.05,6482.013,1.983615,1.07872
119.06,6482.013,1.983781,1.078669
119.07,6481.854,1.983948,1.078669
119.08,6482.116,1.984115,1.078669
119.09,6482.259,1.984281,1.078623
119.1,6482.259,1.984448,1.078596
119.11,6482.498,1.984615,1.078596
119.12,6482.585,1.984781,1.078545
119.13,6482.633,1.984948,1.078545
119.14,6482.188,1.985115,1.078545
119.15,6482.411,1.985281,1.078545
119.16,6482.736,1.985448,1.078432
119.17,6482.688,1.985615,1.078283
119.18,6482.426,1.985781,1.078283
119.19,6482.76,1.985948,1.078283
119.2,6482.911,1.986115,1.078188
119.21,6482.681,1.986281,1.078245
119.22,6482.474,1.986448,1.078245
119.23,6482.696,1.986615,1.07852
119.24,6482.458,1.986781,1.07852
119.25,6482.49,1.986948,1.07951
119.26,6482.617,1.987115,1.07951
119.27,6482.434,1.987281,1.07951
119.28,6482.601,1.987448,1.07951
119.29,6482.76,1.987615,1.080023
119.3,6482.999,1.987781,1.080023
119.31,6482.951,1.987948,1.080454
119.32,6483.006,1.988115,1.080454
119.33,6483.364,1.988281,1.080801
119.34,6482.808,1.988448,1.080801
119.35,6482.935,1.988615,1.081087
119.36,6483.666,1.988781,1.081087
119.37,6483.396,1.988948,1.081329
119.38,6483.34,1.989115,1.081329
119.39,6483.563,1.989281,1.08152
119.4,6483.618,1.989448,1.08152
119.41,6483.793,1.989615,1.081659
119.42,6483.793,1.989781,1.081778
119.43,6484.032,1.989948,1.081778
119.44,6484.35,1.990115,1.081778
119.45,6484.127,1.990281,1.082079
119.46,6484.056,1.990448,1.082079
119.47,6484.214,1.990615,1.082079
119.48,6483.976,1.990781,1.082079
119.49,6484.167,1.990948,1.082262
119.5,6484.254,1.991115,1.082262
119.51,6484.23,1.991271,1.082458
119.52,6484.461,1.991437,1.082689
119.53,6484.421,1.991604,1.082689
119.54,6484.199,1.991771,1.082689
119.55,6484.167,1.991938,1.083305
119.56,6484.151,1.992104,1.083305
119.57,6483.579,1.992271,1.083305
119.58,6484.596,1.992437,1.083673
119.59,6484.437,1.992604,1.083673
119.6,6484.445,1.992771,1.08403
119.61,6484.469,1.992937,1.08403
119.62,6484.119,1.993104,1.084316
119.63,6484.151,1.993271,1.084316
119.64,6484.524,1.993438,1.084316
119.65,6484.954,1.993604,1.084564
119.66,6484.906,1.993771,1.084564
119.67,6484.691,1.993948,1.084564
119.68,6484.834,1.994115,1.084597
119.69,6485.017,1.994281,1.084597
119.7,6485.184,1.994448,1.084667
119.71,6484.803,1.994615,1.084667
119.72,6485.382,1.994781,1.08481
119.73,6485.104,1.994948,1.08481
119.74,6484.97,1.995115,1.085018
119.75,6485.097,1.995281,1.085268
119.76,6485.319,1.995448,1.085268
119.77,6485.47,1.995615,1.085268
119.78,6485.327,1.995781,1.085527
119.79,6485.367,1.995948,1.085527
119.8,6485.113,1.996115,1.085768
119.81,6485.47,1.996281,1.085981
119.82,6485.303,1.996448,1.085981
119.83,6484.898,1.996615,1.085981
119.84,6485.375,1.996781,1.086405
119.85,6485.637,1.996948,1.086405
119.86,6485.518,1.997115,1.086626
119.87,6485.589,1.997281,1.086626
119.88,6485.502,1.997448,1.086626
119.89,6485.502,1.997615,1.086842
119.9,6485.057,1.997781,1.086842
119.91,6485.391,1.997948,1.087038
119.92,6485.868,1.998115,1.087038
119.93,6486.241,1.998292,1.087227
119.94,6485.955,1.998458,1.087446
119.95,6485.868,1.998625,1.087446
119.96,6486.066,1.998792,1.087446
119.97,6485.979,1.998958,1.087732
119.98,6486.193,1.999125,1.087732
119.99,6486.456,1.999292,1.088102
120,6486.353,1.999458,1.088545
120.01,6486.472,1.999625,1.088545
120.02,6486.543,1.999792,1.088545
120.03,6486.63,1.999958,1.089037
120.04,6486.766,2.000125,1.089554
120.05,6486.845,2.000292,1.089554
120.06,6486.297,2.000458,1.090046
120.07,6486.52,2.000625,1.090046
120.08,6486.806,2.000792,1.090046
120.09,6486.734,2.000958,1.090494
120.1,6486.527,2.001125,1.090908
120.11,6486.654,2.001292,1.090908
120.12,6486.702,2.001458,1.091311
120.13,6486.591,2.001625,1.091679
120.14,6486.376,2.001792,1.091679
120.15,6486.424,2.001958,1.091679
120.16,6486.408,2.002115,1.091982
120.17,6486.615,2.002281,1.091982
120.18,6486.972,2.002448,1.092211
120.19,6487.385,2.002614,1.092211
120.2,6487.346,2.002781,1.092384
120.21,6486.908,2.002948,1.092384
120.22,6486.972,2.003114,1.092539
120.23,6486.949,2.003281,1.092684
120.24,6486.861,2.003448,1.092684
120.25,6486.766,2.003615,1.092684
120.26,6487.107,2.003781,1.092808
120.27,6487.107,2.003948,1.092808
120.28,6487.394,2.004115,1.092888
120.29,6487.433,2.004281,1.092937
120.3,6487.735,2.004448,1.092937
120.31,6487.568,2.004625,1.092937
120.32,6487.624,2.004792,1.093163
120.33,6487.608,2.004958,1.093163
120.34,6487.846,2.005125,1.093163
120.35,6487.616,2.005292,1.093464
120.36,6488.125,2.005458,1.093464
120.37,6488.323,2.005615,1.093464
120.38,6487.878,2.005781,1.093939
120.39,6487.958,2.005948,1.093939
120.4,6488.165,2.006114,1.094522
120.41,6487.989,2.006281,1.094522
120.42,6487.966,2.006448,1.095057
120.43,6488.117,2.006614,1.095057
120.44,6487.759,2.006781,1.095364
120.45,6487.671,2.006948,1.095371
120.46,6487.576,2.007115,1.095169
120.47,6487.918,2.007281,1.095169
120.48,6488.165,2.007448,1.095169
120.49,6488.061,2.007615,1.094923
120.5,6488.077,2.007781,1.094923
120.51,6488.085,2.007948,1.094765
120.52,6488.268,2.008115,1.094734
120.53,6488.562,2.008281,1.094734
120.54,6488.737,2.008448,1.094788
120.55,6488.482,2.008615,1.09486
120.56,6488.57,2.008781,1.09486
120.57,6488.776,2.008948,1.09486
120.58,6488.991,2.009115,1.09491
120.59,6488.919,2.009281,1.09491
120.6,6488.816,2.009448,1.094948
120.61,6488.657,2.009614,1.094948
120.62,6488.72,2.009781,1.095013
120.63,6489.277,2.009948,1.095013
120.64,6489.643,2.010115,1.095013
120.65,6489.643,2.010281,1.095142
120.66,6489.237,2.010448,1.095316
120.67,6489.714,2.010615,1.095499
120.68,6489.603,2.010781,1.095499
120.69,6489.229,2.010948,1.095499
120.7,6489.698,2.011115,1.095676
120.71,6489.5,2.011281,1.095873
120.72,6489.269,2.011448,1.095873
120.73,6489.674,2.011615,1.095873
120.74,6489.714,2.011781,1.096117
120.75,6489.237,2.011948,1.096117
120.76,6489.364,2.012115,1.096401
120.77,6489.547,2.012281,1.096401
120.78,6489.364,2.012448,1.096691
120.79,6489.706,2.012614,1.096691
120.8,6489.833,2.012781,1.096928
120.81,6490.087,2.012938,1.097057
120.82,6490.024,2.013104,1.097057
120.83,6489.801,2.013271,1.097057
120.84,6490.127,2.013438,1.097042
120.85,6490.207,2.013615,1.096867
120.86,6489.5,2.013771,1.096867
120.87,6489.142,2.013937,1.096867
120.88,6489.801,2.014104,1.096535
120.89,6490.207,2.014281,1.096535
120.9,6490.675,2.014448,1.096066
120.91,6490.04,2.014615,1.095497
120.92,6489.571,2.014781,1.095497
120.93,6490.087,2.014948,1.095497
120.94,6490.779,2.015115,1.094942
120.95,6490.875,2.015281,1.094942
120.96,6490.842,2.015448,1.094614
120.97,6490.477,2.015615,1.094728
120.98,6490.263,2.015781,1.094728
120.99,6490.708,2.015948,1.095337
121,6491.152,2.016114,1.095337
121.01,6491.145,2.016281,1.096241
121.02,6490.954,2.016448,1.096241
121.03,6490.93,2.016615,1.096241
121.04,6490.851,2.016781,1.097153
121.05,6491.137,2.016948,1.097153
121.06,6491.041,2.017115,1.097153
121.07,6491.033,2.017281,1.097868
121.08,6491.312,2.017448,1.098324
121.09,6491.295,2.017615,1.098324
121.1,6491.319,2.017781,1.098324
121.11,6491.446,2.017948,1.098324
121.12,6491.128,2.018115,1.098595
121.13,6491.049,2.018281,1.098595
121.14,6491.28,2.018448,1.098816
121.15,6491.391,2.018615,1.099075
121.16,6491.2,2.018781,1.099075
121.17,6491.717,2.018958,1.099331
121.18,6491.629,2.019125,1.099331
121.19,6491.613,2.019292,1.099331
121.2,6491.947,2.019458,1.099501
121.21,6491.526,2.019625,1.099604
121.22,6491.844,2.019792,1.099604
121.23,6491.749,2.019958,1.099604
121.24,6491.789,2.020125,1.099804
121.25,6491.947,2.020292,1.099804
121.26,6492.376,2.020458,1.099804
121.27,6492.281,2.020625,1.100868
121.28,6492.313,2.020792,1.100868
121.29,6492.392,2.020958,1.100868
121.3,6492.177,2.021125,1.101587
121.31,6491.868,2.021292,1.101587
121.32,6491.955,2.021458,1.101587
121.33,6492.305,2.021625,1.102289
121.34,6492.901,2.021792,1.102934
121.35,6492.726,2.021958,1.103531
121.36,6493.092,2.022125,1.103531
121.37,6492.98,2.022292,1.103531
121.38,6492.591,2.022458,1.104111
121.39,6492.663,2.022614,1.104111
121.4,6492.599,2.022781,1.104664
121.41,6492.241,2.022948,1.104664
121.42,6492.424,2.023114,1.104664
121.43,6492.893,2.023281,1.105177
121.44,6493.028,2.023448,1.105635
121.45,6492.734,2.023615,1.105635
121.46,6493.068,2.023781,1.106056
121.47,6493.115,2.023948,1.106056
121.48,6492.829,2.024115,1.106457
121.49,6492.678,2.024281,1.106829
121.5,6492.829,2.024448,1.106829
121.51,6493.171,2.024615,1.106829
121.52,6493.028,2.024781,1.106829
121.53,6492.964,2.024948,1.107145
121.54,6492.511,2.025115,1.107145
121.55,6492.845,2.025281,1.107145
121.56,6492.996,2.025448,1.10742
121.57,6493.227,2.025615,1.107697
121.58,6493.417,2.025781,1.107697
121.59,6493.37,2.025948,1.10799
121.6,6493.267,2.026114,1.10799
121.61,6493.362,2.026281,1.108267
121.62,6493.425,2.026448,1.108267
121.63,6493.688,2.026615,1.108467
121.64,6493.211,2.026781,1.108467
121.65,6493.672,2.026948,1.108564
121.66,6493.815,2.027115,1.108564
121.67,6493.839,2.027281,1.108574
121.68,6494.165,2.027448,1.108528
121.69,6493.958,2.027615,1.108528
121.7,6493.703,2.027781,1.108528
121.71,6493.767,2.027948,1.108477
121.72,6494.029,2.028115,1.108477
121.73,6493.91,2.028281,1.108477
121.74,6493.672,2.028448,1.108461
121.75,6493.839,2.028615,1.108461
121.76,6494.029,2.028781,1.108461
121.77,6493.966,2.028948,1.108503
121.78,6494.275,2.029114,1.108503
121.79,6494.418,2.029281,1.10858
121.8,6494.411,2.029448,1.10858
121.81,6494.268,2.029614,1.10858
121.82,6493.998,2.029781,1.10858
121.83,6494.093,2.029948,1.108713
121.84,6494.053,2.030115,1.108713
121.85,6494.299,2.030281,1.108921
121.86,6494.451,2.030448,1.108921
121.87,6494.769,2.030615,1.109196
121.88,6494.752,2.030781,1.109196
121.89,6493.989,2.030948,1.109493
121.9,6494.204,2.031115,1.109493
121.91,6494.602,2.031281,1.109766
121.92,6494.832,2.031448,1.109766
121.93,6494.936,2.031615,1.110016
121.94,6494.84,2.031781,1.110016
121.95,6494.896,2.031948,1.110287
121.96,6494.848,2.032115,1.110287
121.97,6494.792,2.032281,1.110626
121.98,6494.903,2.032448,1.110626
121.99,6494.737,2.032614,1.111013
122,6494.959,2.032781,1.111383
122.01,6494.88,2.032938,1.111383
122.02,6494.888,2.033104,1.1117
122.03,6494.912,2.033271,1.1117
122.04,6495.055,2.033437,1.111992
122.05,6495.301,2.033604,1.111992
122.06,6495.484,2.033771,1.111992
122.07,6495.508,2.033937,1.111992
122.08,6495.404,2.034104,1.112564
122.09,6494.848,2.034271,1.112564
122.1,6495.158,2.034437,1.11274
122.11,6495.428,2.034615,1.11274
122.12,6495.603,2.034781,1.11277
122.13,6495.563,2.034937,1.11277
122.14,6495.253,2.035115,1.1127
122.15,6495.508,2.035281,1.1127
122.16,6495.563,2.035448,1.112614
122.17,6496.032,2.035614,1.112614
122.18,6496.557,2.035781,1.112576
122.19,6495.881,2.035948,1.112606
122.2,6495.722,2.036114,1.112606
122.21,6495.953,2.036281,1.112606
122.22,6496.215,2.036448,1.112703
122.23,6496.063,2.036615,1.112703
122.24,6495.547,2.036781,1.11289
122.25,6495.794,2.036948,1.11289
122.26,6495.929,2.037115,1.11319
122.27,6496,2.037281,1.11319
122.28,6496.199,2.037448,1.1136
122.29,6496.676,2.037615,1.114061
122.3,6496.334,2.037781,1.114061
122.31,6496.501,2.037948,1.114061
122.32,6496.692,2.038115,1.114061
122.33,6496.819,2.038281,1.114508
122.34,6496.819,2.038448,1.114508
122.35,6496.135,2.038615,1.114893
122.36,6496.596,2.038781,1.114893
122.37,6496.668,2.038948,1.115244
122.38,6496.43,2.039114,1.115604
122.39,6496.724,2.039281,1.115604
122.4,6497.232,2.039458,1.115978
122.41,6496.763,2.039625,1.115978
122.42,6496.684,2.039792,1.116346
122.43,6496.986,2.039958,1.116346
122.44,6496.978,2.040125,1.116663
122.45,6496.867,2.040292,1.116663
122.46,6497.001,2.040458,1.116896
122.47,6496.978,2.040625,1.116896
122.48,6496.875,2.040792,1.117025
122.49,6497.129,2.040958,1.117025
122.5,6497.256,2.041125,1.117056
122.51,6497.534,2.041292,1.117043
122.52,6497.534,2.041458,1.117043
122.53,6497.518,2.041625,1.117043
122.54,6497.073,2.041792,1.117037
122.55,6497.248,2.041958,1.117058
122.56,6497.836,2.042125,1.117058
122.57,6498.146,2.042292,1.117052
122.58,6497.813,2.042458,1.117052
122.59,6497.971,2.042625,1.116993
122.6,6497.622,2.042792,1.116993
122.61,6497.813,2.042958,1.116901
122.62,6497.892,2.043125,1.116901
122.63,6497.765,2.043292,1.116844
122.64,6497.574,2.043458,1.116844
122.65,6497.47,2.043625,1.116856
122.66,6497.709,2.043792,1.116932
122.67,6498.059,2.043958,1.117069
122.68,6498.241,2.044115,1.117069
122.69,6498.019,2.044281,1.117069
122.7,6497.558,2.044448,1.117298
122.71,6497.78,2.044615,1.117298
122.72,6497.828,2.044781,1.117298
122.73,6497.995,2.044948,1.117636
122.74,6497.765,2.045115,1.118071
122.75,6497.971,2.045281,1.118071
122.76,6498.035,2.045458,1.118071
122.77,6498.178,2.045614,1.118071
122.78,6498.4,2.045781,1.118574
122.79,6497.899,2.045948,1.119137
122.8,6497.804,2.046114,1.119137
122.81,6497.693,2.046292,1.119137
122.82,6498.011,2.046458,1.11978
122.83,6498.376,2.046615,1.11978
122.84,6498.408,2.046781,1.120523
122.85,6498.417,2.046948,1.120523
122.86,6498.393,2.047115,1.121328
122.87,6498.599,2.047281,1.122095
122.88,6498.607,2.047448,1.122095
122.89,6498.369,2.047615,1.122749
122.9,6498.48,2.047781,1.122749
122.91,6498.504,2.047948,1.123295
122.92,6498.536,2.048115,1.123295
122.93,6498.703,2.048281,1.123295
122.94,6498.766,2.048448,1.123751
122.95,6498.925,2.048615,1.124094
122.96,6498.67,2.048781,1.124094
122.97,6498.949,2.048948,1.1243
122.98,6498.996,2.049114,1.1243
122.99,6499.013,2.049281,1.124397
123,6499.139,2.049448,1.124464
123.01,6499.346,2.049615,1.124464
123.02,6499.092,2.049781,1.124464
123.03,6498.83,2.049948,1.124464
123.04,6499.314,2.050115,1.124722
123.05,6499.108,2.050281,1.124722
123.06,6498.861,2.050448,1.124722
123.07,6498.893,2.050615,1.124874
123.08,6498.973,2.050781,1.124874
123.09,6499.179,2.050948,1.125025
123.1,6499.696,2.051115,1.125025
123.11,6499.815,2.051281,1.125204
123.12,6499.926,2.051448,1.125429
123.13,6500.093,2.051615,1.125429
123.14,6499.854,2.051781,1.125429
123.15,6500.062,2.051948,1.125429
123.16,6500.292,2.052114,1.125696
123.17,6500.276,2.052281,1.125961
123.18,6500.03,2.052448,1.125961
123.19,6499.942,2.052614,1.125961
123.2,6500.348,2.052781,1.126205
123.21,6500.014,2.052948,1.126205
123.22,6500.276,2.053115,1.126205
123.23,6500.475,2.053281,1.126446
123.24,6500.403,2.053448,1.126446
123.25,6500.252,2.053615,1.126705
123.26,6500.069,2.053781,1.126705
123.27,6500.252,2.053948,1.126972
123.28,6500.236,2.054115,1.126972
123.29,6500.458,2.054271,1.126972
123.3,6500.475,2.054437,1.126972
123.31,6500.546,2.054604,1.126972
123.32,6500.387,2.054771,1.127413
123.33,6500.252,2.054937,1.127413
123.34,6500.3,2.055104,1.127413
123.35,6500.212,2.055271,1.127575
123.36,6500.188,2.055438,1.127575
123.37,6500.109,2.055604,1.127575
123.38,6500.419,2.055771,1.12776
123.39,6500.53,2.055938,1.128017
123.4,6500.562,2.056104,1.128017
123.41,6500.443,2.056281,1.128017
123.42,6500.705,2.056448,1.128353
123.43,6500.634,2.056615,1.128696
123.44,6500.61,2.056781,1.128696
123.45,6500.682,2.056948,1.128963
123.46,6500.944,2.057115,1.128963
123.47,6501.285,2.057281,1.129114
123.48,6501.023,2.057448,1.129202
123.49,6500.872,2.057615,1.129202
123.5,6501.428,2.057781,1.129328
123.51,6501.237,2.057948,1.129539
123.52,6500.896,2.058115,1.129539
123.53,6500.84,2.058281,1.129824
123.54,6501.42,2.058448,1.129824
123.55,6501.754,2.058614,1.129824
123.56,6501.54,2.058781,1.130133
123.57,6501.523,2.058948,1.130445
123.58,6501.762,2.059114,1.130445
123.59,6501.802,2.059281,1.130445
123.6,6501.333,2.059448,1.13077
123.61,6501.373,2.059615,1.13077
123.62,6501.707,2.059781,1.13077
123.63,6501.754,2.059948,1.131107
123.64,6501.404,2.060125,1.131107
123.65,6501.246,2.060292,1.131107
123.66,6501.38,2.060458,1.131107
123.67,6501.818,2.060625,1.131428
123.68,6502.136,2.060792,1.131723
123.69,6502.374,2.060958,1.131723
123.7,6501.874,2.061125,1.132002
123.71,6501.977,2.061292,1.132002
123.72,6502.017,2.061458,1.132002
123.73,6502.247,2.061625,1.132576
123.74,6502.208,2.061792,1.132576
123.75,6502.47,2.061958,1.132576
123.76,6502.16,2.062125,1.132868
123.77,6502.017,2.062292,1.132868
123.78,6502.144,2.062469,1.132868
123.79,6502.342,2.062635,1.133148
123.8,6502.7,2.062792,1.1334
123.81,6502.596,2.062958,1.1334
123.82,6501.977,2.063125,1.1334
123.83,6502.557,2.063292,1.13372
123.84,6502.708,2.063458,1.13372
123.85,6502.858,2.063625,1.13372
123.86,6502.851,2.063792,1.133768
123.87,6502.978,2.063958,1.133768
123.88,6503.153,2.064125,1.133768
123.89,6503.105,2.064292,1.133747
123.9,6502.827,2.064458,1.133747
123.91,6502.596,2.064625,1.133747
123.92,6502.66,2.064792,1.133804
123.93,6503.168,2.064948,1.134001
123.94,6503.359,2.065114,1.134001
123.95,6503.272,2.065281,1.134001
123.96,6503.097,2.065448,1.134361
123.97,6502.858,2.065614,1.134361
123.98,6502.676,2.065781,1.134361
123.99,6502.549,2.065948,1.135378
124,6503.001,2.066115,1.135378
124.01,6503.113,2.066281,1.135378
124.02,6503.304,2.066448,1.135908
124.03,6503.025,2.066615,1.135908
124.04,6503.082,2.066781,1.136408
124.05,6502.851,2.066948,1.136408
124.06,6502.882,2.067115,1.136858
124.07,6503.415,2.067281,1.136858
124.08,6503.558,2.067458,1.137205
124.09,6503.836,2.067625,1.137394
124.1,6503.487,2.067792,1.137394
124.11,6503.574,2.067948,1.137388
124.12,6504.25,2.068115,1.137236
124.13,6504.019,2.068281,1.137236
124.14,6503.916,2.068448,1.137075
124.15,6503.622,2.068614,1.137075
124.16,6503.884,2.068781,1.137075
124.17,6503.972,2.068948,1.137075
124.18,6503.86,2.069114,1.137331
124.19,6504.059,2.069281,1.137331
124.2,6504.234,2.069448,1.137331
124.21,6504.035,2.069615,1.137331
124.22,6503.805,2.069771,1.137829
124.23,6503.542,2.069948,1.138405
124.24,6504.019,2.070115,1.138405
124.25,6504.25,2.070281,1.138851
124.26,6504.345,2.070448,1.138851
124.27,6503.836,2.070615,1.139042
124.28,6503.495,2.070781,1.139011
124.29,6504.059,2.070948,1.139011
124.3,6504.194,2.071115,1.139011
124.31,6504.003,2.071281,1.138815
124.32,6503.956,2.071448,1.138815
124.33,6504.106,2.071615,1.138815
124.34,6504.607,2.071781,1.138815
124.35,6504.472,2.071948,1.1388
124.36,6504.655,2.072114,1.1388
124.37,6504.98,2.072281,1.138863
124.38,6504.607,2.072448,1.139027
124.39,6504.639,2.072615,1.139027
124.4,6504.782,2.072781,1.139027
124.41,6504.75,2.072948,1.139326
124.42,6504.615,2.073115,1.139326
124.43,6504.615,2.073281,1.139771
124.44,6504.798,2.073448,1.139771
124.45,6505.164,2.073615,1.140352
124.46,6505.1,2.073781,1.140352
124.47,6505.084,2.073948,1.140352
124.48,6504.933,2.074115,1.14105
124.49,6504.973,2.074281,1.14188
124.5,6505.394,2.074448,1.14188
124.51,6505.346,2.074615,1.142843
124.52,6505.092,2.074781,1.142843
124.53,6505.132,2.074938,1.143929
124.54,6505.156,2.075104,1.145082
124.55,6505.052,2.075271,1.145082
124.56,6505.195,2.075438,1.145082
124.57,6505.195,2.075604,1.145082
124.58,6505.132,2.075771,1.146212
124.59,6505.362,2.075938,1.147211
124.6,6505.561,2.076104,1.147211
124.61,6505.346,2.076271,1.147987
124.62,6505.267,2.076437,1.147987
124.63,6505.545,2.076615,1.148527
124.64,6505.91,2.076781,1.14887
124.65,6505.751,2.076948,1.14887
124.66,6505.712,2.077115,1.14887
124.67,6505.521,2.077281,1.149086
124.68,6505.712,2.077448,1.14922
124.69,6506.165,2.077615,1.14922
124.7,6505.966,2.077781,1.14922
124.71,6505.855,2.077948,1.149227
124.72,6506.046,2.078115,1.149227
124.73,6505.751,2.078281,1.149227
124.74,6506.133,2.078448,1.148966
124.75,6506.284,2.078614,1.148243
124.76,6506.324,2.078781,1.148243
124.77,6506.491,2.078948,1.148243
124.78,6506.689,2.079115,1.146944
124.79,6507.015,2.079281,1.146944
124.8,6506.697,2.079448,1.146944
124.81,6505.927,2.079615,1.145185
124.82,6506.229,2.079781,1.143402
124.83,6506.673,2.079948,1.143402
124.84,6506.769,2.080115,1.142193
124.85,6506.53,2.080281,1.142193
124.86,6506.705,2.080448,1.141972
124.87,6506.705,2.080615,1.141972
124.88,6506.872,2.080781,1.142719
124.89,6506.88,2.080948,1.144051
124.9,6506.904,2.081115,1.144051
124.91,6506.864,2.081281,1.144051
124.92,6506.952,2.081448,1.145542
124.93,6507.198,2.081625,1.146896
124.94,6506.983,2.081792,1.146896
124.95,6506.959,2.081958,1.146896
124.96,6507.23,2.082125,1.14797
124.97,6507.167,2.082292,1.148739
124.98,6507.389,2.082458,1.148739
124.99,6507.389,2.082625,1.149229
125,6506.792,2.082792,1.149229
125.01,6507.19,2.082958,1.149229
125.02,6507.325,2.083125,1.149502
125.03,6507.071,2.083292,1.149502
125.04,6506.959,2.083458,1.149643
125.05,6507.095,2.083625,1.149727
125.06,6507.396,2.083792,1.149727
125.07,6507.396,2.083958,1.149805
125.08,6507.357,2.084125,1.149805
125.09,6507.77,2.084292,1.149866
125.1,6507.619,2.084458,1.149866
125.11,6507.365,2.084625,1.149889
125.12,6507.579,2.084792,1.149851
125.13,6507.818,2.084948,1.149851
125.14,6507.492,2.085114,1.149851
125.15,6507.627,2.085281,1.149757
125.16,6508.008,2.085448,1.149757
125.17,6507.77,2.085614,1.14963
125.18,6507.659,2.085781,1.14963
125.19,6507.373,2.085948,1.149481
125.2,6507.317,2.086115,1.149481
